Time,Source,Destination,Protocol,Length
1775493170.9493637,185.199.111.154,192.168.31.42,6,1316
1775493170.9483635,185.199.111.154,192.168.31.42,6,1316
1775493170.958368,185.199.111.154,192.168.31.42,6,1316
1775493170.959364,192.168.31.42,185.199.111.154,6,54
1775493170.9663675,185.199.111.154,192.168.31.42,6,1316
1775493170.9653685,185.199.111.154,192.168.31.42,6,1316
1775493170.9723604,185.199.111.154,192.168.31.42,6,1316
1775493170.9783607,185.199.111.154,192.168.31.42,6,1316
1775493170.975363,185.199.111.154,192.168.31.42,6,1316
1775493170.9853637,185.199.111.154,192.168.31.42,6,1316
1775493170.9863656,185.199.111.154,192.168.31.42,6,1316
1775493170.990363,185.199.111.154,192.168.31.42,6,1316
1775493170.9893634,192.168.31.42,185.199.111.154,6,54
1775493170.9953632,185.199.111.154,192.168.31.42,6,1316
1775493171.0013683,185.199.111.154,192.168.31.42,6,1316
1775493171.0013683,185.199.111.154,192.168.31.42,6,1316
1775493171.0073633,185.199.111.154,192.168.31.42,6,1316
1775493171.013365,185.199.111.154,192.168.31.42,6,1316
1775493171.0163639,185.199.111.154,192.168.31.42,6,1316
1775493171.0193636,192.168.31.42,185.199.111.154,6,54
1775493171.0203624,185.199.111.154,192.168.31.42,6,1316
1775493171.025364,185.199.111.154,192.168.31.42,6,1316
1775493171.0243695,185.199.111.154,192.168.31.42,6,1316
1775493171.032366,185.199.111.154,192.168.31.42,6,1316
1775493171.033365,185.199.111.154,192.168.31.42,6,1316
1775493171.037365,185.199.111.154,192.168.31.42,6,1316
1775493171.0393665,185.199.111.154,192.168.31.42,6,1316
1775493171.0423648,185.199.111.154,192.168.31.42,6,1316
1775493171.0483654,185.199.111.154,192.168.31.42,6,1316
1775493171.0503623,185.199.111.154,192.168.31.42,6,1316
1775493171.0533624,192.168.31.42,185.199.111.154,6,54
1775493171.056363,185.199.111.154,192.168.31.42,6,1316
1775493171.065364,185.199.111.154,192.168.31.42,6,1316
1775493171.069364,185.199.111.154,192.168.31.42,6,1316
1775493171.0743623,185.199.111.154,192.168.31.42,6,1316
1775493171.0773654,185.199.111.154,192.168.31.42,6,1316
1775493171.082365,185.199.111.154,192.168.31.42,6,1316
1775493171.0853624,192.168.31.42,185.199.111.154,6,54
1775493171.0883682,185.199.111.154,192.168.31.42,6,1316
1775493171.089365,192.168.31.42,185.199.111.154,6,54
1775493171.0923636,192.168.31.42,185.199.111.154,6,54
1775493171.095363,185.199.111.154,192.168.31.42,6,1316
1775493171.0983634,185.199.111.154,192.168.31.42,6,1316
1775493171.1003604,185.199.111.154,192.168.31.42,6,1316
1775493171.1043637,185.199.111.154,192.168.31.42,6,1316
1775493171.105361,185.199.111.154,192.168.31.42,6,1316
1775493171.1093616,192.168.31.42,185.199.111.154,6,54

1775493171.1143627,185.199.111.154,192.168.31.42,6,1316
1775493171.1203635,185.199.111.154,192.168.31.42,6,1316
1775493171.1243663,185.199.111.154,192.168.31.42,6,1316
1775493171.1283638,185.199.111.154,192.168.31.42,6,1316
1775493171.1333632,185.199.111.154,192.168.31.42,6,54

1775493171.138363,185.199.111.154,192.168.31.42,6,1316
1775493171.1433632,185.199.111.154,192.168.31.42,6,1316
1775493171.1483614,185.199.111.154,192.168.31.42,6,1316
1775493171.1483614,185.199.111.154,192.168.31.42,6,1316
1775493171.1533666,185.199.111.154,192.168.31.42,6,1316
1775493171.1573627,192.168.31.42,185.199.111.154,6,54

1775493171.1623657,185.199.111.154,192.168.31.42,6,1316
1775493171.1683638,185.199.111.154,192.168.31.42,6,1316
1775493171.1723645,185.199.111.154,192.168.31.42,6,1316
1775493171.1773627,185.199.111.154,192.168.31.42,6,1316
1775493171.1823637,185.199.111.154,192.168.31.42,6,1316
1775493171.1863642,192.168.31.42,185.199.111.154,6,54
1775493171.1863642,185.199.111.154,192.168.31.42,6,1316
1775493171.1913621,192.168.31.42,185.199.111.154,6,54
1775493171.1913621,185.199.111.154,192.168.31.42,6,1316
1775493171.1963692,185.199.111.154,192.168.31.42,6,1316
1775493171.1963692,185.199.111.154,192.168.31.42,6,1316
1775493171.202361,185.199.111.154,192.168.31.42,6,1316
1775493171.2063613,185.199.111.154,192.168.31.42,6,1316
1775493171.2073607,185.199.111.154,192.168.31.42,6,1316
1775493171.2133636,185.199.111.154,192.168.31.42,6,1316
1775493171.2183626,185.199.111.154,192.168.31.42,6,1316
1775493171.2233639,185.199.111.154,192.168.31.42,6,1169
1775493171.2293644,185.199.111.154,192.168.31.42,6,1316
1775493171.2353642,185.199.111.154,192.168.31.42,6,1316
1775493171.239363,185.199.111.154,192.168.31.42,6,1316
1775493171.2403626,185.199.111.154,192.168.31.42,6,1316
1775493171.2443616,192.168.31.42,185.199.111.154,6,54
1775493171.246363,185.199.111.154,192.168.31.42,6,1316
1775493171.2513657,185.199.111.154,192.168.31.42,6,1316
1775493171.2563632,185.199.111.154,192.168.31.42,6,1316
1775493171.2603624,185.199.111.154,192.168.31.42,6,1316
1775493171.2603624,185.199.111.154,192.168.31.42,6,1316
1775493171.266366,185.199.111.154,192.168.31.42,6,1316
1775493171.2713628,192.168.31.42,185.199.111.154,6,54
1775493171.2763612,185.199.111.154,192.168.31.42,6,1316
1775493171.2763612,185.199.111.154,192.168.31.42,6,1316
1775493171.2823632,185.199.111.154,192.168.31.42,6,1316
1775493171.2823632,185.199.111.154,192.168.31.42,6,1316
1775493171.2873626,185.199.111.154,192.168.31.42,6,1316
1775493171.292362,185.199.111.154,192.168.31.42,6,1316
1775493171.2993624,185.199.111.154,192.168.31.42,6,1316
1775493171.2993624,192.168.31.42,20.207.73.85,6,54
1775493171.3043625,140.82.112.22,192.168.31.42,6,54

1775493171.3093636,140.82.112.22,192.168.31.42,6,102
1775493171.3103645,185.199.111.154,192.168.31.42,6,1316
1775493171.3173637,140.82.112.22,192.168.31.42,6,546
1775493171.3173637,185.199.111.154,192.168.31.42,6,1316
1775493171.3223622,192.168.31.42,140.82.112.22,6,54
1775493171.3223622,185.199.111.154,192.168.31.42,6,1316
1775493171.3273647,192.168.31.42,20.207.73.85,6,54
1775493171.3273647,140.82.112.22,192.168.31.42,6,54
1775493171.3333623,140.82.112.22,192.168.31.42,6,54

1775493171.338363,140.82.112.22,192.168.31.42,6,54
1775493171.338363,140.82.112.22,192.168.31.42,6,102
1775493171.3423615,140.82.112.22,192.168.31.42,6,102
1775493171.3433638,140.82.112.22,192.168.31.42,6,546
1775493171.3503659,192.168.31.42,140.82.112.22,6,54
1775493171.3543644,140.82.112.22,192.168.31.42,6,54

1775493171.3593636,20.207.73.85,192.168.31.42,6,1025
1775493171.3643634,140.82.112.22,192.168.31.42,6,54
1775493171.369366,140.82.112.22,192.168.31.42,6,102

1775493171.3743634,192.168.31.42,20.207.73.85,6,89
6
1775493171.379364,140.82.112.22,192.168.31.42,6,546
1775493171.382368,192.168.31.42,20.189.173.25,6,1336
1775493171.385366,192.168.31.42,140.82.112.22,6,54
1775493171.3873658,192.168.31.42,20.189.173.25,6,1336
1775493171.3903668,192.168.31.42,20.189.173.25,6,169
1775493171.392366,192.168.31.42,20.189.173.25,6,1336
1775493171.3963642,192.168.31.42,20.189.173.25,6,1336
1775493171.400367,192.168.31.42,20.189.173.25,6,1336
1775493171.401367,192.168.31.42,20.189.173.25,6,1336
1775493171.4063647,192.168.31.42,20.189.173.25,6,1336
1775493171.407368,192.168.31.42,20.189.173.25,6,1336
1775493171.4133642,192.168.31.42,20.189.173.25,6,1336
1775493171.4133642,192.168.31.42,20.189.173.25,6,1336
1775493171.4183621,192.168.31.42,20.189.173.25,6,1336
1775493171.4223623,192.168.31.42,20.189.173.25,6,521
1775493171.4233642,192.168.31.42,20.189.173.25,6,1336
1775493171.4273658,192.168.31.42,20.189.173.25,6,1336
1775493171.429366,20.207.73.85,192.168.31.42,6,54
1775493171.433363,192.168.31.42,20.189.173.25,6,1336
1775493171.436365,192.168.31.42,224.0.0.22,2,62
1775493171.4393635,192.168.31.42,20.189.173.25,6,1336
1775493171.4443614,192.168.31.42,20.189.173.25,6,521
1775493171.450366,20.207.73.82,192.168.31.42,6,54
1775493171.450366,20.207.73.85,192.168.31.42,6,54
1775493171.4543638,192.168.31.42,20.207.73.82,6,54
1775493171.455364,192.168.31.42,224.0.0.22,2,62
1775493171.4583645,20.189.173.25,192.168.31.42,6,54
1775493171.4623647,20.189.173.25,192.168.31.42,6,66
1775493171.463364,20.207.73.82,192.168.31.42,6,78
1775493171.4673617,20.207.73.82,192.168.31.42,6,54
1775493171.4673617,20.189.173.25,192.168.31.42,6,66
1775493171.4723718,192.168.31.42,20.207.73.82,6,54
1775493171.4753637,20.189.173.25,192.168.31.42,6,66
1775493171.4783618,20.189.173.25,192.168.31.42,6,54
1775493171.4813633,20.189.173.25,192.168.31.42,6,66
1775493171.483364,20.189.173.25,192.168.31.42,6,66
1775493171.4853635,20.189.173.25,192.168.31.42,6,66
1775493171.4873674,20.189.173.25,192.168.31.42,6,66
1775493171.4903638,20.189.173.25,192.168.31.42,6,66
1775493171.4923637,20.189.173.25,192.168.31.42,6,66
1775493171.4943633,20.189.173.25,192.168.31.42,6,54
1775493171.497363,20.189.173.25,192.168.31.42,6,66
1775493171.4993644,20.189.173.25,192.168.31.42,6,66
1775493171.502363,20.189.173.25,192.168.31.42,6,66
1775493171.5043676,20.189.173.25,192.168.31.42,6,154
1775493171.5073638,20.189.173.25,192.168.31.42,6,66
1775493171.5093644,192.168.31.42,185.199.111.154,17,1292
1775493171.512365,20.189.173.25,192.168.31.42,6,54
1775493171.5143626,192.168.31.42,20.189.173.25,6,54
1775493171.5173624,20.189.173.25,192.168.31.42,6,66
1775493171.5203662,192.168.31.42,192.168.31.1,17,93
1775493171.5223632,20.189.173.25,192.168.31.42,6,154
1775493171.526364,192.168.31.42,192.168.31.1,17,93
1775493171.5273623,192.168.31.42,185.199.111.154,17,1292
1775493171.5313623,192.168.31.42,192.168.31.1,17,93
1775493171.5373614,192.168.31.42,192.168.31.1,17,93
1775493171.541366,192.168.31.1,192.168.31.42,17,258
1775493171.5423634,192.168.31.42,192.168.31.1,17,93
1775493171.5473654,192.168.31.42,192.168.31.1,17,93
1775493171.5483644,192.168.31.1,192.168.31.42,17,214
1775493171.5553648,192.168.31.1,192.168.31.42,17,277
1775493171.557364,192.168.31.1,192.168.31.42,17,258
1775493171.5603657,192.168.31.42,20.207.73.82,6,54
1775493171.565363,192.168.31.1,192.168.31.42,17,214
1775493171.565363,192.168.31.42,20.42.65.93,6,66
1775493171.570364,20.207.73.82,192.168.31.42,6,54
1775493171.572364,192.168.31.1,192.168.31.42,17,277
1775493171.5753624,20.42.65.93,192.168.31.42,6,66
1775493171.5773637,192.168.31.42,20.207.73.82,6,54
1775493171.5803642,192.168.31.42,20.42.65.93,6,54
1775493171.5823674,192.168.31.42,20.42.65.93,6,66
1775493171.5853653,192.168.31.42,20.42.65.93,6,1336
1775493171.587364,20.207.73.82,192.168.31.42,6,54
1775493171.5903656,192.168.31.42,20.42.65.93,6,547
1775493171.5913618,20.42.65.93,192.168.31.42,6,66
1775493171.5973635,20.42.65.93,192.168.31.42,6,54
1775493171.6023636,192.168.31.42,20.42.65.93,6,1336
1775493171.6043677,20.42.65.93,192.168.31.42,6,153
1775493171.609362,192.168.31.42,20.42.65.93,6,547
1775493171.6163626,20.42.65.93,192.168.31.42,6,54

1775493171.6203628,20.42.65.93,192.168.31.42,6,153
1775493171.6203628,20.42.65.93,192.168.31.42,6,1316
1775493171.6253648,20.42.65.93,192.168.31.42,6,1316
1775493171.630364,20.42.65.93,192.168.31.42,6,1316
1775493171.635364,20.42.65.93,192.168.31.42,6,1316
1775493171.635364,20.42.65.93,192.168.31.42,6,1316
1775493171.6403623,20.42.65.93,192.168.31.42,6,1266
1775493171.645365,192.168.31.42,20.42.65.93,6,54
1775493171.6473649,20.42.65.93,192.168.31.42,6,1316
1775493171.6513631,192.168.31.42,20.42.65.93,6,128
1775493171.6523623,20.42.65.93,192.168.31.42,6,1266
1775493171.656363,192.168.31.42,20.42.65.93,6,146
1775493171.656363,192.168.31.42,20.42.65.93,6,54
1775493171.662368,192.168.31.42,20.42.65.93,6,544

1775493171.667364,192.168.31.42,20.42.65.93,6,146
1775493171.673363,192.168.31.42,20.42.65.93,6,544
1775493171.6723626,20.42.65.93,192.168.31.42,6,116
1775493171.6773622,20.42.65.93,192.168.31.42,6,157
1775493171.6773622,192.168.31.42,20.42.65.93,6,54
1775493171.6833627,192.168.31.42,20.42.65.93,6,85
1775493171.6833627,20.42.65.93,192.168.31.42,6,116
1775493171.688363,192.168.31.42,20.42.65.93,6,54
1775493171.6933632,192.168.31.42,20.42.65.93,6,85
1775493171.6933632,20.42.65.93,192.168.31.42,6,470
1775493171.698362,192.168.31.42,20.42.65.93,6,66
1775493171.6973636,20.42.65.93,192.168.31.42,6,54
1775493171.7033627,20.42.65.93,192.168.31.42,6,54
1775493171.7033627,20.42.65.93,192.168.31.42,6,470
1775493171.709369,192.168.31.42,20.42.65.93,6,54

1775493171.7193623,20.42.65.93,192.168.31.42,6,54
1775493171.7193623,192.168.31.42,192.168.31.1,17,72
1775493171.726364,192.168.31.42,20.42.65.93,6,54
1775493171.7353652,192.168.31.42,192.168.31.1,17,72
1775493171.7363641,192.168.31.42,192.168.31.1,17,72
1775493171.7423644,192.168.31.42,192.168.31.1,17,72
1775493171.7463644,192.168.31.42,192.168.31.1,17,72
1775493171.7533677,192.168.31.1,192.168.31.42,17,254
1775493171.755365,192.168.31.42,192.168.31.1,17,72
1775493171.763367,192.168.31.1,192.168.31.42,17,333
1775493171.7653637,192.168.31.1,192.168.31.42,17,254
1775493171.7743652,192.168.31.1,192.168.31.42,17,225
1775493171.7773633,192.168.31.1,192.168.31.42,17,333
1775493171.7843702,20.42.65.93,192.168.31.42,6,66
1775493171.789362,192.168.31.42,20.42.65.93,6,54
1775493171.7903633,192.168.31.1,192.168.31.42,17,225
1775493171.7953663,192.168.31.42,20.42.65.93,6,1336
1775493171.7993634,20.42.65.93,192.168.31.42,6,66
1775493171.8023653,192.168.31.42,20.42.65.93,6,515
1775493171.8053648,192.168.31.42,20.42.65.93,6,54
1775493171.8103645,192.168.31.42,20.42.65.93,6,1336
1775493171.817364,192.168.31.42,20.42.65.93,6,515
1775493171.8233654,192.168.31.42,20.42.65.93,6,66
1775493171.8303626,192.168.31.42,20.42.65.93,6,66
1775493171.8363643,192.168.31.42,140.82.112.22,6,133
1775493171.838365,192.168.31.42,20.42.65.93,6,66
1775493171.8413668,192.168.31.42,140.82.112.22,6,1336
1775493171.8433642,192.168.31.42,20.42.65.93,6,66
1775493171.8483653,192.168.31.42,140.82.112.22,6,1336
1775493171.8503656,192.168.31.42,140.82.112.22,6,133
1775493171.853365,192.168.31.42,140.82.112.22,6,1336
1775493171.854364,192.168.31.42,140.82.112.22,6,1336
1775493171.8583636,192.168.31.42,140.82.112.22,6,1336
1775493171.8593633,192.168.31.42,140.82.112.22,6,1336
1775493171.864363,192.168.31.42,140.82.112.22,6,1336
1775493171.866364,192.168.31.42,140.82.112.22,6,1336
1775493171.8693624,192.168.31.42,140.82.112.22,6,1336
1775493171.8713646,192.168.31.42,140.82.112.22,6,1336
1775493171.8743632,192.168.31.42,140.82.112.22,6,1336
1775493171.8753645,192.168.31.42,140.82.112.22,6,1336
1775493171.8813634,192.168.31.42,140.82.112.22,6,1336
1775493171.8823647,192.168.31.42,140.82.112.22,6,1336
1775493171.8853638,192.168.31.42,140.82.112.22,6,1336
1775493171.8863635,192.168.31.42,140.82.112.22,6,1336
1775493171.8913636,192.168.31.42,140.82.112.22,6,1336
1775493171.8913636,192.168.31.42,140.82.112.22,6,1336
1775493171.8983634,192.168.31.42,140.82.112.22,6,1336
1775493171.8983634,192.168.31.42,140.82.112.22,6,1336
1775493171.9023643,192.168.31.42,140.82.112.22,6,876
1775493171.9033632,192.168.31.42,140.82.112.22,6,1336
1775493171.9073625,192.168.31.42,20.42.65.93,6,66
1775493171.9073625,192.168.31.42,140.82.112.22,6,1336
1775493171.9133668,192.168.31.42,20.207.73.85,6,137
1775493171.9143648,192.168.31.42,140.82.112.22,6,876
1775493171.9193628,192.168.31.42,20.42.65.93,6,66
1775493171.9193628,192.168.31.42,20.207.73.85,6,1336
1775493171.9253602,192.168.31.42,20.207.73.85,6,137
1775493171.9273624,192.168.31.42,20.207.73.85,6,1336
1775493171.9343636,192.168.31.42,20.207.73.85,6,1336
1775493171.9333634,192.168.31.42,20.207.73.85,6,1336
1775493171.9383621,192.168.31.42,20.207.73.85,6,1336
1775493171.9393623,192.168.31.42,20.207.73.85,6,1336
1775493171.9433634,192.168.31.42,20.207.73.85,6,1336
1775493171.947365,192.168.31.42,20.207.73.85,6,1336
1775493171.9523625,192.168.31.42,20.207.73.85,6,1336
1775493171.9533656,192.168.31.42,20.207.73.85,6,1336
1775493171.9573622,192.168.31.42,20.207.73.85,6,1336
1775493171.9573622,192.168.31.42,20.207.73.85,6,554
1775493171.9653635,192.168.31.42,20.207.73.85,6,1336
1775493171.9693625,20.207.73.85,192.168.31.42,6,54
1775493171.9703608,192.168.31.42,20.207.73.85,6,554
1775493171.9753618,20.207.73.85,192.168.31.42,6,54
1775493171.982361,20.207.73.85,192.168.31.42,6,54
1775493171.9863615,20.207.73.85,192.168.31.42,6,54
1775493171.9863615,20.207.73.85,192.168.31.42,6,54
1775493171.9913678,20.207.73.85,192.168.31.42,6,54
1775493171.9913678,20.207.73.85,192.168.31.42,6,102
1775493171.9973652,20.207.73.85,192.168.31.42,6,54
1775493172.0003667,20.42.65.93,192.168.31.42,6,54
1775493172.0023665,20.207.73.85,192.168.31.42,6,54
1775493172.0053651,20.42.65.93,192.168.31.42,6,153
1775493172.007364,20.207.73.85,192.168.31.42,6,102
1775493172.0103657,192.168.31.42,20.42.65.93,6,643
1775493172.0143628,20.42.65.93,192.168.31.42,6,54
1775493172.017364,192.168.31.42,20.189.173.25,6,172
1775493172.0183618,20.42.65.93,192.168.31.42,6,153
1775493172.0223603,192.168.31.42,20.189.173.25,6,1336
1775493172.0233634,192.168.31.42,20.42.65.93,6,643
1775493172.027363,192.168.31.42,20.189.173.25,6,1336
1775493172.0333624,192.168.31.42,20.189.173.25,6,1336
1775493172.0333624,192.168.31.42,20.189.173.25,6,1336
1775493172.0383635,192.168.31.42,20.189.173.25,6,1336
1775493172.043362,192.168.31.42,20.189.173.25,6,1336
1775493172.0423627,192.168.31.42,20.189.173.25,6,1336
1775493172.0493631,192.168.31.42,20.189.173.25,6,1336
1775493172.0493631,192.168.31.42,20.189.173.25,6,1336
1775493172.0543633,192.168.31.42,20.189.173.25,6,1336
1775493172.0553627,192.168.31.42,20.189.173.25,6,1336
1775493172.0583644,192.168.31.42,20.189.173.25,6,690
1775493172.0603623,192.168.31.42,20.189.173.25,6,1336
1775493172.064365,192.168.31.42,140.82.112.22,6,132
1775493172.0673633,192.168.31.42,20.189.173.25,6,1336
1775493172.0703626,192.168.31.42,140.82.112.22,6,1336
1775493172.0723634,192.168.31.42,20.189.173.25,6,690
1775493172.0753658,192.168.31.42,140.82.112.22,6,1336
1775493172.0803626,192.168.31.42,140.82.112.22,6,132
1775493172.0863662,192.168.31.42,140.82.112.22,6,1336
1775493172.1013618,192.168.31.42,140.82.112.22,6,1336
1775493172.108362,192.168.31.42,140.82.112.22,6,1336
1775493172.115363,192.168.31.42,140.82.112.22,6,1336
1775493172.115363,192.168.31.42,140.82.112.22,6,1336
1775493172.1243644,192.168.31.42,140.82.112.22,6,561
1775493172.1483648,192.168.31.42,140.82.112.22,6,1336
1775493172.1543636,192.168.31.42,140.82.112.22,6,1336
1775493172.155364,20.42.65.93,192.168.31.42,6,66
1775493172.159368,192.168.31.42,140.82.112.22,6,1336
1775493172.159368,192.168.31.42,20.42.65.93,6,54
1775493172.1653626,192.168.31.42,140.82.112.22,6,1336
1775493172.1663644,192.168.31.42,20.42.65.93,6,1336
1775493172.1713629,192.168.31.42,140.82.112.22,6,1336
1775493172.1773636,192.168.31.42,140.82.112.22,6,561
1775493172.184365,192.168.31.42,20.207.73.85,6,54
1775493172.1773636,20.42.65.93,192.168.31.42,6,66
1775493172.1903672,20.42.65.93,192.168.31.42,6,66
1775493172.1993656,192.168.31.42,20.42.65.93,6,54
1775493172.1943662,192.168.31.42,20.42.65.93,6,54
1775493172.205364,192.168.31.42,20.42.65.93,6,1336
1775493172.2103627,192.168.31.42,20.42.65.93,6,1336
1775493172.2143714,192.168.31.42,20.42.65.93,6,515
1775493172.2233646,20.42.65.93,192.168.31.42,6,66
1775493172.232362,192.168.31.42,20.42.65.93,6,54
1775493172.2333658,20.42.65.93,192.168.31.42,6,66
1775493172.2373638,192.168.31.42,20.42.65.93,6,1336
